chung_wbm_vector18hpi_a	chung_wbm_vector18hpi_b	chung_wbm_vector4dpi_a	chung_wbm_vector4dpi_b	chung_wbm_vector8dpi_a	chung_wbm_vector8dpi_b	chung_wbm_mammal1dpi_a	chung_wbm_mammal1dpi_b	chung_wbm_mammal2dpi_a	chung_wbm_mammal2dpi_b	chung_wbm_mammal3dpi_a	chung_wbm_mammal3dpi_b	chung_wbm_mammal4dpi_a	chung_wbm_mammal4dpi_b	chung_wbm_mammal8dpi_a	chung_wbm_mammal8dpi_b	chung_wbm_mammal20dpi_immaturemale_a	chung_wbm_mammal20dpi_immaturemale_b	chung_wbm_mammal24dpi_immaturefemale_a	chung_wbm_mammal24dpi_immaturefemale_b	chung_wbm_adultmale_a	chung_wbm_adultmale_b	chung_wbm_adultfemale_a	chung_wbm_adultfemale_b	chung_wbm_adultfemale_c	chung_wbm_adultfemale_d	chung_wbm_embryo_a	chung_wbm_embryo_b	chung_wbm_immatureMF_a	chung_wbm_immatureMF_b	chung_wbm_matureMF_a	chung_wbm_matureMF_b	invert	module
cds236	1013.37595023628	380.148467786605	319.871869677139	212.42948538394	242.012547310268	288.885970795021	148.424982410125	121.471584444416	124.619570313303	124.045192975103	167.458038829093	194.919220012239	127.044795654994	170.921272900526	179.93503933636	138.907246671128	91.4583220198326	96.8845771750744	98.3504851217685	99.5490731572459	38.3676148658137	31.3444420359641	172.542613915469	80.9274946975506	131.107028612525	112.463143077368	153.490753344027	178.825492276048	102.485783803601	112.161045254515	71.1270536992448	140.94154190976	FALSE	skyblue1
cds339	1520.17364862772	1370.83504164247	604.397870647888	633.59825314269	504.188135297381	582.757172702692	426.386775998338	609.52763026583	400.365299234873	708.043024666195	569.716772406884	598.133860490766	623.581346669595	413.101918780477	395.526013494229	426.912946195245	624.419009197943	608.053540391142	560.463262109624	644.655179333156	467.760252314062	335.96498693519	562.390542152086	67.3928049317717	519.69718428144	410.814617315319	396.526812135151	448.739233095683	520.718394611489	687.783603239252	880.796319179854	461.499745398957	FALSE	skyblue1
cds353	2165.78162841227	932.281056522972	739.776576328655	631.592729038018	786.463984631678	639.688971614197	235.484217879413	178.9443564594	143.771007455115	263.80603084098	204.73013327435	267.829407306865	305.305880586824	206.950572333348	311.133057255381	262.819058056104	600.767090917075	662.360581965303	424.785349734999	329.548189793518	908.136690573897	540.105180720998	361.20026960106	255.40021176055	323.76915959688	352.133634711815	319.706385271737	270.891777976878	648.517575355697	772.299513951912	940.009351300345	493.89541485898	FALSE	skyblue1
cds429	758.858349776616	478.117838226256	95.910912561298	79.9194749838023	295.689072084385	285.370401320271	326.643101599353	240.443761375012	302.352264342649	206.685545399964	325.722397328476	269.349562729439	199.144198454686	257.341110685934	218.225659613639	240.778732775223	177.473606729483	235.957198977208	166.94108428149	195.443732438494	184.609556812214	228.06835966591	244.362348853356	0	196.828198965607	252.740025159964	230.432409751775	125.732005432469	171.368245346154	101.30113415478	375.596179755979	149.14291565274	FALSE	skyblue1
cds446	2116.713608996	1412.7629287525	1521.54930385854	1039.31692788155	845.056271196238	801.032422691362	709.72708844238	686.596309143485	766.881718759172	560.411021870714	693.382272241181	738.188781425227	850.215502322036	726.915998786696	759.704535865629	672.873128076696	532.995092432713	477.425082027468	519.858380499404	552.759086936093	741.184536122761	792.788519148162	746.248197477039	399.19696964254	788.999894710703	737.232854725744	372.258071468047	412.751902429493	928.321515304501	962.296456289995	945.094296278947	653.005709935003	FALSE	skyblue1
cds455	2841.09443088107	1739.43578855949	1469.21655498267	858.934235933748	1050.89300422129	1342.45268076226	619.554879495229	465.198189264075	520.951265776475	605.586071169113	792.661381649842	866.628511515235	808.519800749188	718.293656423508	775.535081250147	826.825862240027	566.372580461246	689.975790997066	920.184150775357	891.257746951493	349.512683289176	385.727200736078	797.985995481133	1267.53197547993	615.920618395221	802.895921066917	755.547775370601	660.192226201511	756.8391988198	827.188887587911	835.109049413695	738.20254916539	FALSE	skyblue1
cds495	3432.50550306453	1559.09806322197	1957.64465787307	2460.6259517401	1679.63659074588	1826.39222586758	988.404227312529	1078.35844385697	1353.86403596858	1001.52169646903	1502.92103315989	1409.40164659524	1809.21895697017	1379.20392467509	1423.13265869446	1253.09979157518	575.330642068822	513.701400288108	677.569365480698	724.074407863656	1082.72067775224	1111.438894168	842.253983022319	1008.34894926217	1108.0592010353	917.423625287187	531.994521834476	551.260508878262	766.170490387867	1275.01175285893	522.588912121794	1148.42320215515	FALSE	skyblue1
cds551	1244.42705455795	742.312578600568	548.926908191	358.750578893802	265.483743585895	461.010873473399	417.938644872948	429.332284504937	386.157507388467	422.499448919853	446.15327914982	402.961775884731	542.646524712356	504.626204411658	499.724725053499	580.411917033255	313.458018731478	361.614446869866	347.1248215093	337.939726229851	162.612201633449	167.386109881875	298.026802869701	449.319968213542	393.828711426698	288.684058736493	580.060212201265	798.963678802894	452.863251264229	565.453341173819	443.091027397889	780.816490139413	FALSE	skyblue1
cds555	911.788141304235	531.60652967978	465.976194793926	483.670087591739	479.786068130033	404.11268236176	240.000057244626	202.848678641664	303.037141689596	241.686562080742	496.762978866444	395.634995936978	349.783063072199	267.899947022932	327.125968427712	389.930570470463	237.377528919385	276.00848335017	217.983986453013	243.93477463203	384.209830349497	399.999956782698	311.396626069795	170.555586347056	468.709071199784	316.625948091903	327.452575223255	358.379678738684	300.399006164904	546.14699124513	253.578560347216	468.967729471835	FALSE	skyblue1
cds680	3189.0459417985	2462.51901407449	2003.80550989417	2963.65194909997	1767.0498211833	1501.05341599923	1891.80711082486	1873.46297537288	2052.19115921651	2349.18357848034	2009.43751152392	1921.16613271046	1895.21598817255	1962.13220687059	2125.11582968627	2206.42513103609	1447.92146189391	1630.53828444611	1361.13702076409	2167.73027555318	3575.78386704195	2446.85680080349	1514.39905902943	1620.91825130382	1751.88101850898	1180.94869977931	1547.22847650024	1726.31302880253	1733.11503798129	1941.20806579016	2413.65540462395	1882.28112492706	FALSE	skyblue1
cds755	1592.16057502932	436.236102749765	833.977306361199	941.383746644858	719.783983646572	776.965952283682	415.349435252306	416.404370177072	421.979475566399	601.733803429264	371.189574318381	462.33136216286	351.039617639218	419.694285380673	348.460512266398	353.942898198792	439.935878269617	605.876661537453	564.414216557749	469.090440689174	217.411674140402	227.683160643334	647.035399637907	350.327724096329	875.730171110155	548.185623224477	528.457193461369	384.479204300393	510.21342624862	556.158167679972	826.136282115706	489.123238931928	FALSE	skyblue1
cds919	1281.4204074494	1537.29634335005	558.162123223268	757.495281981938	556.677227871886	361.031663886487	620.725772713466	471.905675595187	472.437556109529	722.099484029395	483.095031027037	559.190825670034	590.519293111535	547.686390910387	505.180619709242	527.130590512017	431.319498966125	380.532305942362	463.158667902881	562.904801126904	679.282342780464	278.458164902592	644.082160769938	1027.13680437123	306.268694492504	577.361921718496	342.58938306533	478.061429877563	465.22338319574	431.257389349059	550.414917878463	666.562387524602	FALSE	skyblue1
cds93	5145.22667510333	3277.48786025468	2832.94347982049	3060.39990783808	2476.11238572079	2420.63265258424	2197.69148142315	2283.01476054797	3181.79320404113	2833.08652571122	2169.20581934526	2222.68779224684	1838.87653142517	2102.60969661676	1993.36571438041	1910.78299531251	1981.94215407034	2192.87629120893	2381.33792043545	1608.32308656469	2613.50185645252	3388.47801227382	1902.53224892616	1055.2512871566	1542.13391384217	2525.96699378202	2480.59023242762	2228.95510508042	2298.19457588137	2382.2357916539	2242.25090324082	1909.29060911857	FALSE	skyblue1
cds939	2052.03135057216	1082.23444447723	558.495200257369	1427.60856737967	627.686046884511	658.874747138758	260.002444780934	321.947952517989	192.849540688361	409.182916029018	458.233992072405	413.502495259819	405.147055931429	257.581439526971	385.727229942337	479.409898371243	397.328078117505	534.202352218902	320.329848127677	434.40126308513	701.540812644718	140.989942338015	210.960686627764	0	331.723387049794	231.526051303784	172.603586614836	100.546517208851	395.856217060809	539.498402225345	726.931157579829	603.542607594956	FALSE	skyblue1
cds950	3883.01664764217	2189.39581177944	1977.87669832001	2409.60850204103	1020.96556950571	862.080410406527	1902.19425280903	1598.43862135754	1377.51375820336	1551.49687060482	1661.43043619816	1615.22803375539	1390.43356052204	1360.06304210908	1614.62297754263	1526.22152121181	1120.81047870983	930.705899930539	1011.53738465898	903.47559524005	1447.50599576138	1186.54726598286	522.542988329553	1000.21910067069	553.027893907737	830.35646170737	1860.84013464925	826.401424858274	1722.55590442995	1005.14650475036	1443.89921724682	1692.14780685215	FALSE	skyblue1
cds961	5057.60342444151	3416.16669806777	3333.63338716535	3111.37198839308	2318.70452002099	2438.61748108889	1921.77040992748	1645.00657716681	1672.07138184797	1494.10623466739	1720.65329196055	1794.96797543374	1998.69394966438	2043.46592361727	2389.85852264518	2105.56070305061	2365.67964321523	2332.37262381978	1836.88677463574	1918.58052324331	1385.00721206211	1037.45541151566	1521.60448382589	1341.2332723214	1964.74093287132	1546.38829692665	1864.601404505	1240.67825194531	2030.51091548462	1882.1979889058	1956.61196238253	2503.47876912893	FALSE	skyblue1
cds980	1439.68504085273	331.209516045749	238.675360736283	363.880067894804	337.207207594277	292.01865200291	243.960311447536	197.92744977434	322.524333135383	289.496933998236	242.989944802529	215.84324713389	226.331894294029	174.678577142751	226.75367249456	262.847576743189	190.495325513297	156.919046565921	178.155099557724	207.704494661384	222.98801907161	154.358859939709	195.721247523839	0	250.690917690462	137.031497044725	118.942669588045	43.9975631144789	282.103129821126	171.071426625348	352.760015925986	135.621713803085	FALSE	skyblue1
cds116	4710.0714347901	4831.36869537576	4237.97111098695	4197.53809946903	3337.44754764197	3529.88502316177	2170.72323626961	2040.51810312198	3212.79495777952	1402.94779255911	2941.58377569551	3622.34806605178	3344.51785549475	3099.25977890521	3141.19766733774	3135.75364351838	2988.05097661219	3190.94514041012	2995.98552890311	2892.14448766048	2078.55783616853	2407.07318863352	2014.11362388584	1470.41333287947	2532.72470176667	2210.69211423718	2800.40371605004	3362.10067195578	2219.48061490998	2864.31121376789	2225.96230312464	3220.94996596428	FALSE	midnightblue
cds256	62.1579605839808	948.631961173753	1695.53868777219	1119.94764837719	1295.92593492591	1043.03503180037	314.607747073533	583.356099339371	382.489417692538	528.465862660914	749.905326156337	643.389515442946	846.648937914702	683.66853213759	711.600048339373	769.285002861567	437.060885929256	342.27787850076	261.555022358998	363.676684502594	1109.0275342463	1028.86769557792	320.945137205349	215.92926994301	511.899447337082	378.597097852908	182.018327702917	265.077181732425	283.359598916729	442.49767940099	353.441765402209	385.607614111794	FALSE	midnightblue
cds273	508.748059102643	215.748420165863	608.251658757942	670.069392088065	608.653520435847	684.930920930073	287.851060503929	206.425275092242	341.979349995627	316.947949906093	521.593230423913	543.729632678315	534.797154148816	592.605786101992	586.878711816309	571.767859399493	380.270578494862	327.760320583039	429.318705935696	296.418363451616	404.056494722691	331.811815860869	431.651786832139	277.04401224319	549.939447097542	379.164611977927	188.510414679471	423.975012614073	303.123545027284	409.283098665129	388.267145977568	376.433394248799	FALSE	midnightblue
cds390	1697.76299521896	1405.20724493893	3730.51813526516	3559.10479609091	3199.92237960684	3602.04425197611	1368.36943720285	1518.89178392538	2164.86453998097	1238.94150990239	2333.31539704452	2454.7885055476	2655.60806761568	2656.63099345907	2678.43104762915	2347.15492392868	2206.30144190452	1695.97388341858	1603.64342596343	1642.75697375802	1074.8203810324	765.884877012747	1010.81440780475	1255.19860170124	1565.78832563715	1065.30543411647	1809.30657208107	1076.73058160288	1436.20308856902	1567.53301783422	1292.70734171907	1147.53515846746	FALSE	midnightblue
cds408	5293.37192333181	5461.64041691512	5327.0361443301	6147.87110316812	6247.76176198508	6168.36347824828	2560.86638983178	2654.68532781958	3745.67428280698	2585.42347805729	4698.8716408128	4032.28435337204	4035.75973712162	5083.93417227718	4438.32057038354	4628.13964116522	2671.74448421431	2929.1717487893	3369.42660239091	3038.2793952026	3861.05376753541	3319.21342051001	3144.40497100525	3201.79921471495	4659.56763453071	3647.35083120645	2790.34096368572	2829.75193042998	2722.61637692899	4597.33484128472	1687.7692286836	4195.0619298106	FALSE	midnightblue
cds482	4311.07388607444	3962.58454728555	4461.1316518447	3408.20334847883	3142.02056928868	2860.90620513852	2448.73038513795	2425.56125548467	2715.50166707848	2068.49229949754	2886.56438002077	2916.09753268851	2983.66459692892	2596.73694332558	2161.2211603944	2655.3838953066	2178.90488777184	2232.73696956676	2320.58537159444	1700.29402396291	2213.97238471269	2723.0067336677	2028.58265293711	1210.23214629963	2242.37111469779	1972.50029582185	2279.29200538698	2177.51437750982	2001.25303643344	2602.07439638715	2014.48844163514	2172.48038332679	FALSE	midnightblue
cds580	1731.64028779712	2750.3601393231	2486.85933595876	2466.6418877623	2395.71478724162	2294.3803159726	697.511501467761	618.974926786957	1459.53881199281	502.625317024991	1906.38333649561	1778.63881477058	1859.6454754192	1846.65365252117	1574.64537824205	1817.93545844298	1092.29559613938	1356.89493828634	1063.18669549023	1179.18807084302	1411.84131450714	1256.12606197451	999.788999203615	1021.45695959895	1336.40918150845	1174.06346534599	802.29064302293	971.675877713816	922.63465476366	1323.28741499461	906.512056785017	870.849521828301	FALSE	midnightblue
cds633	2915.33609719733	1974.09537484721	2270.53496568727	2984.55477375242	2919.84103535962	3131.74450633825	1884.61221766112	2076.07633715011	2708.88252327995	1576.48197705534	2834.39208120795	2580.04753815279	3189.08681741309	3158.29033810203	2600.79092538839	2665.57450049704	2030.70022118959	1774.27657052197	1275.60332012579	1537.0906186845	2263.21162620199	1988.89415060349	1461.72691037383	2083.13386232858	2531.09427067467	1478.11222572904	1893.29807150173	1875.9942006093	1104.19094908664	1865.95244126957	1343.78162255449	1246.77817087512	FALSE	midnightblue
cds634	2831.31250454623	2021.12701936192	3392.33876919293	3038.00309702512	2745.14617156923	2890.5664129958	1154.79249159549	1001.0896369738	1833.13090652461	708.713839097679	2117.28797202831	1812.63652037598	2853.84544127264	2190.40885611156	2159.89533178672	2168.64103308151	1110.45316497136	1346.59702111314	1354.23139721225	822.962581971709	815.614692031396	1041.82823825477	1408.05696426506	1030.49035828875	691.544687865718	1212.80934894891	1424.82253732098	1192.55963713357	787.132456970855	1182.91745453318	678.404251533254	1104.80552284174	FALSE	midnightblue
cds854	2247.0299453516	2615.1961641354	3675.67129112017	2624.84763979922	2028.34850637971	1843.54887752357	1759.79072327897	1484.39570879463	1610.4833220371	918.912266638934	1748.04446258818	1396.89905555389	1571.53690917285	2016.25360810292	1429.84676654548	1696.06998116207	1076.15851388863	1053.24461318455	652.311547168992	1155.04969730599	1606.81567685732	742.372279454633	609.228780888408	514.130325016205	1150.74423064552	757.746173521784	986.52781600249	1210.81552422853	1222.50401472535	1159.43315491867	1196.56598060102	1465.33215887064	FALSE	midnightblue
cds855	6394.20189717194	5391.42217360386	5073.25571900858	5069.88001529192	3588.08539250148	4196.40984429124	2091.02095241898	1629.74381085838	2567.47905948624	1188.70314992946	2832.28171393184	2782.63192032021	3619.41440544665	3345.92799613169	3093.55285501801	3512.16692411943	2341.49999123472	2130.97802895838	2363.92140233562	2036.27048329905	2403.41679192	2266.04545951262	2226.35944471074	2323.86581868396	2759.59375344862	2801.35441819637	1836.32273997414	1479.62666047766	1926.23665107007	2786.51947772552	1824.11399350905	3353.66664360112	FALSE	midnightblue
