grote_wbm_L4_a	grote_wbm_L4_b	grote_wbm_30dpi_immaturemale_a	grote_wbm_30dpi_immaturemale_b	grote_wbm_30dpi_immaturefemale_a	grote_wbm_30dpi_immaturefemale_b	grote_wbm_42dpi_immaturemale_a	grote_wbm_42dpi_immaturemale_b	grote_wbm_42dpi_immaturefemale_a	grote_wbm_42dpi_immaturefemale_b	grote_wbm_120dpi_adultmale_a	grote_wbm_120dpi_adultmale_b	grote_wbm_120dpi_adultfemale_a	grote_wbm_120dpi_adultfemale_b
cds257	992.492825727188	1611.48434878454	675.968220388846	634.916204027342	1644.88681917006	1515.89686118083	2245.75040909253	1099.93204077285	1028.091726729	436.121192281706	492.983964092421	946.996738844685	891.646325400893	418.37330949266
cds258	1523.66448829346	1219.50675430249	1010.65292505904	866.921448189943	969.533328467421	1297.53856261979	1432.06664623156	1218.45831106283	804.196484844645	591.298054775383	514.609828146544	1025.6276115082	1067.7339764599	1370.53218131884
cds260	1285.18478529657	710.193793958881	651.91632789594	1211.93811488964	970.755102624041	933.379029826513	1066.22963426612	544.451350429084	1226.60874809812	592.512387716964	359.743992508213	649.520832006827	617.504093875094	706.922448769136
cds261	2260.33562795012	3040.55577787526	2090.57237332507	448.124363834072	2087.12347064169	1733.42589730007	1730.86116983695	1631.8228335945	1904.50385361673	1303.15615962384	1099.04803870616	589.163812414522	2737.83819085018	1654.73328234331
cds262	101.087232249991	0	134.254799327229	0	0	240.962807860535	0	0	0	87.9113282285927	129.24396258623	0	108.323623361752	0
cds263	44.5973083455844	0	237.394074575089	99.344600376302	0	111.108087874972	0	105.332075585635	68.0735650291928	68.4430756104961	77.7537208072237	164.8352083934	223.269807966705	53.0008710643607
cds264	29.8779996798004	0	107.615472642989	0	0	94.6543875784591	0	0	0	91.7069781579061	0	0	133.391485722713	142.031890931095
cds265	12.6359040312489	89.0701383256763	161.105759192675	53.4805098692426	0	114.263008888705	43.1642887769128	179.06452849558	115.725060549628	116.353228537843	56.9848380493831	0	145.141484111112	60.0676538729421
cds266	282.487487575019	367.931724581107	317.442122416135	527.877194977142	352.044922758839	316.592298329449	350.901151034621	243.108605985048	553.886830251988	230.703819751455	196.565688677539	375.345713212599	421.420771324856	516.106244636363
cds267	880.903023892782	1081.56596538321	1093.21765166458	482.530916113467	521.780867660422	694.017303745781	936.665066459008	170.537646186266	991.929090425381	636.064316006877	293.736278605067	272.322501718931	497.888756816015	471.960137573116
cds269	18.0453241041307	689.005367544075	234.868230756924	0	103.838704903	329.934679064705	0	653.511535402049	511.103077336538	520.031619779055	484.737686874875	156.281607598038	226.685966763901	238.284907925721
cds270	7708.5239173885	8081.07477648757	9137.7916814998	6735.46602905971	5204.85411713127	5158.20463570768	6202.38934929574	7068.02095531714	8528.30988089868	5515.25766641647	5280.65480094816	2171.06766887644	3252.76648841633	3665.13294547689
cds271	3965.00363703575	3475.75207707856	2966.01782136325	1787.64047884678	2459.55687108685	1935.91543746748	2433.48858236633	2656.91217375328	1893.52400959693	2230.90850641804	1138.25579056432	1190.51176694861	1513.52237542994	2127.07495827807
cds272	1228.10529883852	2423.69060536406	1817.27296369337	1977.24530426191	1374.33482053013	1195.2184124713	1500.33114093545	1861.28315412784	934.739247694649	2180.05828476974	2258.81172479858	2686.11403350678	1903.74256322708	1804.51517427956
cds273	572.749932708683	320.476412031758	237.597818170152	614.777774770199	413.504890575568	751.124751972555	412.329179644236	448.398819297003	396.553749494606	667.066285521738	383.492794182774	397.958734637167	788.404607608872	784.224288982358
cds274	6.52175691935428	358.579137517561	122.648255385391	0	311.048723689181	0	57.9236907457927	0	0	0	0	327.958281640003	166.784614730237	13.9511970285543
cds275	118.829073012235	1169.18189736888	601.680692495092	468.744318510225	0	380.718063769114	1116.28136200212	289.426748098978	1133.63324620044	569.893364266988	143.870830337176	0	201.197282556797	85.3205859093218
cds276	4018.17353096661	2363.22440051568	4228.53585693191	3915.40970378169	3973.03613944702	2985.37034995347	3606.88303852714	3565.09690820416	2613.70919363101	3324.53213227433	1042.12523192059	1425.99112668218	2100.1341700947	1704.45885320161
cds277	655.347268329404	608.485791449765	805.395098237903	557.253131007054	0	634.740738682283	338.723248692521	237.762029537699	484.02846902085	306.67041812132	58.5034911744532	616.330229616488	549.430912059851	461.199944923203
cds278	2848.64113062913	2483.54872525104	1989.22480091447	3020.88095963366	1557.82170943293	1807.74413306659	976.874694079411	2522.55534904106	3720.35135321802	2735.09227465397	2922.909770895	1594.30440138036	2611.09621067738	2524.19754862655
cds279	3668.37445254235	1374.98633479592	2160.87004435161	2548.72562560986	2610.34971466682	2596.73975766067	2809.95932877693	1769.01865492143	3726.79574494669	1646.0919911038	448.757430405171	2116.42108261117	2162.17040544011	1882.09763569979
cds28	20202.5395770397	15277.0474302812	33752.0277622921	35748.3807478333	32798.8087083163	36223.727208009	20520.2631017897	43074.508698015	26040.1651454639	52776.5376087819	53320.8502202209	61701.6025959192	22049.0876020731	22543.1413699968
cds280	1671.98282141486	1125.84654843655	998.855706994584	1263.26593838506	2198.78457632102	1251.45200211439	1797.36098467065	1091.09986029973	885.682463406485	1430.36902282522	289.036498147386	795.544801688237	1305.72565328638	1510.10081836576
cds281	755.46343065677	600.806918662979	260.087283185872	318.169546030117	477.185495661819	297.051389035777	559.955723183663	221.232722016601	89.693859879232	341.526023334101	122.059046418911	248.682035142851	420.300211895894	695.920502136589
cds282	745.613344640914	192.873682990938	318.335289592744	1492.29034899091	610.758236671989	530.901321029615	929.233019744787	571.929411315204	0	783.853329097049	178.626994087051	169.699916860639	467.154205066379	332.223805931851
cds284	221.179519509706	0	7.52000950526586	233.867172049548	142.07323463039	181.411848862431	0	557.218630002452	0	90.5179087490515	137.108668133322	296.597603168755	347.263683583174	274.072057022863
cds285	157.108262281044	188.342142715086	215.470081457692	0	319.228752866429	299.140413453124	91.2725049027231	247.377251701382	163.136649232956	457.621860962936	544.719047760305	569.693874961612	403.804817236068	254.030606687332
cds286	372.715321936246	525.991479323868	353.721162139122	170.484109163118	389.903633852999	332.497779036212	241.82894910977	491.664875717831	233.640500794201	295.397723429831	236.175087352869	638.866870909573	359.653012708399	757.64828784092
cds287	156.685209987487	276.586219011311	147.962920942746	270.217313023542	192.235056506471	271.645678131401	181.744373797528	251.318636485024	162.421137613513	266.591783281444	245.192493614546	319.0473099086	177.571309260069	147.639970308758
cds288	4790.47292423255	6752.52551857914	5273.58382336113	6102.0134116037	6712.11170110484	5265.71898967467	4243.41855031002	5565.12638015263	4070.8524698059	5672.38165935429	3269.27570560318	6088.40195356972	4279.19614115205	3910.64552753028
cds289	3554.39325670244	1908.1019879346	2014.83717688417	1694.5956972901	3246.99230566898	3472.93103896563	2459.01631537428	1325.76433371631	943.555562179979	1871.34244605084	796.129933420331	1471.52634682269	1625.64464436923	2833.08678069444
cds29	190.530908952863	223.841185321071	67.8162462779637	283.65744115822	518.611936736411	278.851065607226	244.070323974167	187.502124079141	142.505414875772	175.443611617272	29.8965091941493	79.8432465772782	242.02195513144	150.955360518388
cds290	1584.15686336173	1822.46560994502	2074.16838445349	1733.51276236289	1500.6064004173	1312.18675029575	1817.28971731952	888.645660059418	640.214572260992	153.034076856553	1721.79245072502	757.333492915969	1348.65077145266	533.889452389336
cds291	5379.75483346995	3463.29995837683	2020.20902296519	1603.71576900954	781.498066403586	1476.96081046335	5035.05043332869	1800.39317644786	2789.45329381636	2022.48073463177	2290.93440298087	1348.14140732619	2239.03870810952	1554.22388671953
cds292	1756.05987751556	1356.47758304569	641.723882689984	881.389455568934	1145.8417127303	900.527784552935	1141.16435920366	1038.01175890212	387.769836396659	708.597253587536	546.995390441101	1021.99355618916	512.490092666955	1332.93583337737
cds293	2336.93272183229	720.20371784345	2289.42972874183	2804.46359573329	3652.00519462313	3191.97867874764	2734.62790020345	2506.22555214255	1927.53413155216	1501.06676160367	656.486683489332	1111.28198177795	2189.43263693353	1971.88654026304
cds294	404.502673839889	419.408590503869	139.665829262091	303.095465178497	61.1058962887491	355.370636785855	77.2033514853984	51.2001997827665	422.418471968223	279.601674661281	53.6096630153735	463.88015501932	313.54475712417	213.776897433741
cds295	180.434365179273	520.557193361107	242.669762800682	661.410577902811	163.214801951017	526.872383228597	0	293.096416516614	388.138947851806	179.93369568028	265.468770622153	537.899609253025	306.897411418017	76.0019185404924
cds297	3200.66289854285	2828.01774970184	1736.39491650967	2493.93226515305	2940.73782221239	3368.20223168654	2815.10363355337	3934.8198041524	4831.14968371584	2573.86151055457	2760.36646697929	856.241906322128	1283.9381000544	1534.20503103001
cds298	1464.96489672218	2237.1342944072	711.183408925362	1194.91780627197	2135.77296736744	1441.41502330312	1182.01833669382	1181.05294766005	1198.87832511845	879.485314991084	850.017846806491	783.348410699981	1033.72837115795	1608.25741477368
cds299	121.30467869999	0	139.754393516537	169.292774424387	0	233.751717224989	0	162.236777624911	0	145.791997204045	159.679287839285	0	112.972139485439	85.1079047645541
cds30	3179.43207219243	4268.02695441421	2843.48207769938	2630.26981089009	3358.3876893261	2843.9149168621	2747.69412506082	1918.21915504277	4078.29020251118	2948.28094973145	4115.43436386554	3076.1923799323	2419.86313715026	2378.98845467601
cds301	383.875565506296	0	484.540865622526	342.047231675369	0	661.196434799019	262.264033074913	355.409089469707	937.519477870403	374.686852405409	173.118495339898	579.116206187094	471.4411712231	131.388488471448
cds302	348.537386687294	0	567.727619014187	321.120926568469	348.784788438924	750.80551399707	501.19210799559	101.385831627075	436.169383141978	728.600639548241	537.66150376781	1124.42344512566	463.773905116133	1099.49187286304
cds303	880.915083210676	534.197689732783	842.122337926136	705.724130673174	972.669253343099	479.037112805105	622.863390450984	456.670622150731	843.077601866349	930.437174512223	468.457239983263	191.02371728092	743.962305290533	701.550068531915
cds304	5388.65008350449	5629.93824822889	9090.19307413085	9215.9264448359	10458.3484009085	13884.8757403278	7774.70041019404	16234.2383616666	8445.25590387251	15664.9078009286	13736.3880307669	9004.07838686778	6466.01289798294	5366.83671831118
cds305	689.295997789353	331.969644959697	975.732292145753	855.158320039208	1005.50242497385	850.456968919536	202.313560573201	969.055095387842	492.308022291123	784.083874193843	126.064699335445	1973.53718892778	1334.59286078106	1012.52864081355
cds306	919.499967115506	1153.97883108694	1507.69883213301	1434.14037128512	2191.47964417377	2342.39672961703	1304.12209624169	2907.82190169964	2123.32942265603	2636.53393704973	4164.49377438415	4990.2685830143	2104.69970784533	2312.83870392855
cds307	237.46429761825	142.279738088911	40.6838034633378	132.243383208911	143.000303045597	456.489032414844	101.397350471051	140.213660159671	0	124.818732604381	207.005012002266	447.799480803723	493.201386495945	0
cds308	274.665156524121	21.9457983403187	244.782742864612	644.206293786162	519.955626602447	335.154941878875	339.143294025143	681.398403491924	280.908283858869	457.626538401312	89.2600889205969	123.508091273894	575.276326434515	221.999085796577
cds309	0	0	0	0	0	0	88.7951083410778	0	0	0	87.28163707122	0	151.618297867493	0
cds31	1698.26550179985	1702.64601262556	2313.13953198746	1564.41602276787	1414.85001588763	1764.06048810633	763.326369949616	1201.30308239841	1916.56942383945	1603.63326911105	1244.20503695452	1985.18326165351	591.904364200231	1810.88169149585
cds310	943.270992573692	1129.51602479392	841.145709911839	790.911512610222	1136.24501471174	1066.80849066322	1004.92667523735	978.228446928665	928.683216444247	1067.04968006154	412.342414766127	1144.02846039489	622.978537789491	1001.88530421466
cds311	1142.23441110904	1375.93017742486	949.951522224422	878.549182698367	800.946875027978	591.852319945641	1164.25261342642	805.699482530364	1472.82168431486	662.445589482462	920.751404894422	799.660511646534	643.899391248606	844.118238486563
cds312	227.286661143138	45.0038593645522	37.647872148183	624.344212722814	381.394352108839	294.555554600315	729.521916423276	262.376656490365	194.905365136215	83.2844162165615	218.910826581461	160.526948381686	425.248693864374	202.586066325165
cds313	766.189380848652	499.706314504051	320.146059934162	630.507063721597	588.140690829543	537.333110001657	841.150242832147	367.311853324266	394.058667717707	437.567697065394	30.1267978056479	195.513590977694	670.913643051267	481.465348735428
cds314	346.773157588014	37.1771012141953	109.271732321988	246.720155369321	314.429688077107	352.826327358203	295.018530249161	108.995799953831	575.606388125105	540.283687297464	300.377272730051	29.8370741013785	481.026739794005	567.247583530566
cds315	45.2485706261866	0	153.434056373976	313.108950011405	259.730920790966	96.237066119415	276.251448172242	0	0	0	115.256520747893	462.343091807252	484.065758329243	114.414578805604
cds316	1562.75047735226	1104.5835428912	848.250131468141	1151.08546548899	1270.54474791076	1133.61540278447	1654.86091157493	640.742082795684	985.943007877553	902.07827875985	531.090206990989	649.629823056875	858.22080519913	871.268845313601
cds317	1199.98320621682	1348.3848632687	1139.14164499928	1122.44114640548	2211.70868704307	551.045468298435	793.691660710249	612.676171344875	0	913.641351472542	2134.42337093454	417.617030328354	537.929308891343	545.599120716692
cds318	206.87619623254	311.538344283296	149.865822504814	0	47.567000028578	423.718545855285	0	222.095539219323	0	76.4864634109233	0	574.537147812591	369.551404915348	432.487107885183
cds32	1883.72687723451	2101.58022374822	2058.71679480346	2004.41197971685	1676.56309370568	1990.71553263878	2350.89982394578	1670.63225874631	1260.73452630777	1878.19967133087	1768.99736427116	2759.92198719872	1973.09654274386	2833.27109787893
cds321	0	0	765.252356165206	1125.90547093142	876.591857669509	660.704473165984	725.160051452135	226.815069427734	0	760.174426447243	2714.12321431082	3202.51262021463	872.674583712094	1243.4004351699
cds322	0	0	0	1136.95209064622	358.355161940365	672.290633738706	332.283581527932	0	0	0	47.8845556065619	0	426.588854688978	0
cds323	82.1476379458169	96.5094049578434	65.4605793559401	60.9971361226956	164.896888199682	145.914709835303	5.84617906685049	21.98896241571	83.5937231961194	136.577153136972	111.39434493375	45.4403596547706	296.724359526955	158.806402293431
